Day,Temperature,Temperature (SAT),Rain
"",Degree Celsius,Degree Celsius,mm
01-June-20,25.40,26.20,0.00
02-June-20,26.49,27.43,0.20
03-June-20,26.26,25.20,0.20
04-June-20,25.48,25.15,0.20
05-June-20,26.49,25.99,0.00
06-June-20,25.87,27.35,0.00
07-June-20,25.39,26.27,0.00
08-June-20,25.08,27.12,0.00
09-June-20,25.78,26.67,0.60
10-June-20,23.95,27.01,5.60
11-June-20,25.04,27.19,0.00
12-June-20,25.39,26.48,3.40
13-June-20,25.09,25.65,11.20
14-June-20,24.40,26.41,0.20
15-June-20,25.34,25.88,0.60
16-June-20,26.01,26.76,0.20
17-June-20,25.50,26.60,0.00
18-June-20,25.09,26.54,20.80
19-June-20,23.14,27.25,24.20
20-June-20,23.43,26.58,0.00
21-June-20,23.69,25.70,0.00
22-June-20,24.80,26.30,0.00
23-June-20,24.84,27.24,0.00
24-June-20,25.54,26.54,0.00
25-June-20,24.98,26.44,0.00
26-June-20,24.36,26.97,0.00
27-June-20,25.43,27.26,0.00
28-June-20,24.22,26.90,0.20
29-June-20,25.05,26.56,3.40
30-June-20,24.55,26.25,0.00
Average,25.07,26.53,
Maximum,26.49,27.43,24.20
Minimum,23.14,25.15,0.00
Total,,,71.00
Day,GHI (1) GHI (2),GHI (SAT),,GHI (1) vs (2),GHI (1) vs (SAT)
Day,DHI (1) DHI (SAT),,DHI (1) vs (SAT)
"",2kWh/m 2 /day kWh/m /day,,%
01 June '20,1.47 1.72,,-17.01
02 June '20,1.97 2.05,,-3.95
03 June '20,2.04 2.31,,-12.76
04 June '20,2.82 2.67,,5.30
05 June '20,1.95 2.45,,-25.85
06 June '20,2.50 2.70,,-7.89
07 June '20,2.40 2.60,,-8.65
08 June '20,2.65 2.51,,5.44
09 June '20,1.69 2.69,,-59.39
10 June '20,1.65 2.10,,-27.75
11 June '20,2.55 2.78,,-9.10
12 June '20,2.43 2.43,,0.00
13 June '20,1.76 2.23,,-26.50
14 June '20,1.67 2.47,,-48.07
15 June '20,1.98 2.31,,-17.06
16 June '20,2.20 2.43,,-10.74
17 June '20,2.70 2.70,,-0.11
18 June '20,2.53 2.81,,-11.01
19 June '20,2.25 2.26,,-0.65
20 June '20,NaN -,,
21 June '20,NaN -,,
22 June '20,2.45 2.91,,-18.58
23 June '20,1.90 2.65,,-39.55
24 June '20,2.34 2.74,,-17.26
25 June '20,1.60 2.07,,-29.34
26 June '20,2.80 2.60,,7.14
27 June '20,2.15 2.34,,-8.76
28 June '20,1.55 2.20,,-41.46
29 June '20,1.96 2.51,,-27.65
30 June '20,2.06 2.31,,-11.99
Average,2.14 2.45,,17.82*
Maximum,2.82 2.91,,-59.39
Minimum,1.47 1.72,,0.00
Day,GTI (Clean) GTI (Soil),GTI (Monthly),,GTI (Clean) vs,GTI (Clean) vs
"",,,,(Soil),(Monthly)
"",2kWh/m 2 /day kWh/m 2 /day,kWh/m /day,,%,%
01 June '20,5.85 5.80,5.84,,0.83,0.13
02 June '20,5.58 5.54,5.57,,0.78,0.25
03 June '20,5.62 5.58,5.60,,0.74,0.40
04 June '20,4.87 4.83,4.84,,0.84,0.69
05 June '20,5.57 5.50,5.52,,1.18,0.90
06 June '20,4.66 4.60,4.60,,1.30,1.20
07 June '20,5.00 4.92,4.93,,1.61,1.40
08 June '20,4.85 4.75,4.77,,1.87,1.54
09 June '20,5.66 5.56,5.56,,1.84,1.77
10 June '20,4.51 4.47,4.49,,0.78,0.36
11 June '20,5.01 4.96,4.99,,0.92,0.41
12 June '20,5.30 5.25,5.27,,0.90,0.51
13 June '20,5.54 5.49,5.52,,0.96,0.40
14 June '20,5.65 5.60,5.63,,0.84,0.34
15 June '20,5.59 5.55,5.57,,0.80,0.45
16 June '20,5.66 5.61,5.63,,0.88,0.56
17 June '20,4.50 4.46,4.47,,0.88,0.69
18 June '20,4.94 4.88,4.89,,1.24,0.95
19 June '20,3.18 3.17,3.17,,0.40,0.50
20 June '20,2.60 2.58,2.59,,0.97,0.56
21 June '20,4.39 4.34,4.36,,1.09,0.76
22 June '20,5.12 5.06,5.07,,1.12,0.93
23 June '20,5.06 4.99,5.01,,1.38,0.97
24 June '20,5.29 5.21,5.23,,1.51,1.13
25 June '20,5.02 4.94,4.93,,1.53,1.87
26 June '20,4.77 4.68,4.66,,1.86,2.25
27 June '20,5.38 5.27,5.25,,2.03,2.51
28 June '20,5.01 4.92,4.90,,1.88,2.21
29 June '20,5.47 5.41,5.42,,1.09,0.92
30 June '20,4.59 4.52,4.54,,1.56,1.10
Average,5.01 4.95,4.96,,1.19*,0.96*
Maximum,5.85 5.80,5.84,,2.03,2.51
Minimum,2.60 2.58,2.59,,0.40,0.13
