Temperature (C),Albedo,Clearsky DHI (W/m2),Clearsky DNI (W/m2),Clearsky GHI (W/m2),Clearsky GTI (W/m2),DHI (W/m2),DNI (W/m2),GHI (W/m2),GTI (W/m2),Date,Period
29,0.11,0,0,0,0,0,0,0,0,2023-04-24 21:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2023-04-24 22:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2023-04-24 23:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2023-04-25 00:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2023-04-25 01:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2023-04-25 02:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2023-04-25 03:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-04-25 04:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-04-25 05:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-04-25 06:00:00+00:00,PT60M
27,0.12,55,118,80,64,55,118,80,64,2023-04-25 07:00:00+00:00,PT60M
28,0.12,128,407,293,240,128,407,293,240,2023-04-25 08:00:00+00:00,PT60M
29,0.12,173,566,523,446,173,566,523,446,2023-04-25 09:00:00+00:00,PT60M
31,0.12,195,663,721,630,199,656,719,628,2023-04-25 10:00:00+00:00,PT60M
31,0.12,208,714,864,763,292,561,808,721,2023-04-25 11:00:00+00:00,PT60M
32,0.12,214,736,937,831,400,410,802,731,2023-04-25 12:00:00+00:00,PT60M
32,0.12,214,735,935,830,222,722,930,826,2023-04-25 13:00:00+00:00,PT60M
32,0.12,210,709,858,758,210,709,858,758,2023-04-25 14:00:00+00:00,PT60M
32,0.12,200,650,713,622,201,648,712,621,2023-04-25 15:00:00+00:00,PT60M
31,0.12,192,505,501,431,192,505,501,431,2023-04-25 16:00:00+00:00,PT60M
31,0.12,139,328,271,226,139,328,271,226,2023-04-25 17:00:00+00:00,PT60M
30,0.12,53,80,70,59,53,80,69,58,2023-04-25 18:00:00+00:00,PT60M
30,0.12,0,0,0,0,0,0,0,0,2023-04-25 19:00:00+00:00,PT60M
29,0.12,0,0,0,0,0,0,0,0,2023-04-25 20:00:00+00:00,PT60M
29,0.12,0,0,0,0,0,0,0,0,2023-04-25 21:00:00+00:00,PT60M
29,0.12,0,0,0,0,0,0,0,0,2023-04-25 22:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2023-04-25 23:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-04-26 00:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-04-26 01:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-04-26 02:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-04-26 03:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-04-26 04:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-04-26 05:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-04-26 06:00:00+00:00,PT60M
26,0.12,55,122,80,64,28,0,28,27,2023-04-26 07:00:00+00:00,PT60M
26,0.12,127,408,294,239,119,0,119,115,2023-04-26 08:00:00+00:00,PT60M
27,0.12,168,577,525,446,300,25,317,304,2023-04-26 09:00:00+00:00,PT60M
29,0.12,193,665,721,627,431,99,508,480,2023-04-26 10:00:00+00:00,PT60M
30,0.12,207,712,861,758,498,128,617,582,2023-04-26 11:00:00+00:00,PT60M
30,0.12,213,734,933,826,542,91,631,600,2023-04-26 12:00:00+00:00,PT60M
30,0.12,210,738,933,826,523,5,527,510,2023-04-26 13:00:00+00:00,PT60M
30,0.12,203,718,859,755,498,0,498,482,2023-04-26 14:00:00+00:00,PT60M
31,0.12,189,670,716,622,376,0,376,364,2023-04-26 15:00:00+00:00,PT60M
31,0.12,162,587,520,440,245,0,245,237,2023-04-26 16:00:00+00:00,PT60M
30,0.12,121,425,290,234,161,0,161,155,2023-04-26 17:00:00+00:00,PT60M
30,0.12,51,133,77,60,55,0,55,53,2023-04-26 18:00:00+00:00,PT60M
29,0.12,0,0,0,0,0,0,0,0,2023-04-26 19:00:00+00:00,PT60M
29,0.12,0,0,0,0,0,0,0,0,2023-04-26 20:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2023-04-26 21:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2023-04-26 22:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2023-04-26 23:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2023-04-27 00:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-04-27 01:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-04-27 02:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-04-27 03:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-04-27 04:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-04-27 05:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-04-27 06:00:00+00:00,PT60M
27,0.12,55,132,83,65,55,132,82,65,2023-04-27 07:00:00+00:00,PT60M
28,0.12,125,423,297,240,125,423,297,240,2023-04-27 08:00:00+00:00,PT60M
29,0.12,166,584,527,446,166,584,527,446,2023-04-27 09:00:00+00:00,PT60M
30,0.12,190,672,723,627,190,672,723,627,2023-04-27 10:00:00+00:00,PT60M
31,0.12,203,720,863,758,203,720,863,758,2023-04-27 11:00:00+00:00,PT60M
31,0.12,217,729,932,824,236,698,920,815,2023-04-27 12:00:00+00:00,PT60M
32,0.12,261,662,910,807,275,639,901,801,2023-04-27 13:00:00+00:00,PT60M
31,0.12,258,626,830,733,258,626,830,733,2023-04-27 14:00:00+00:00,PT60M
29,0.12,235,576,688,601,284,465,652,577,2023-04-27 15:00:00+00:00,PT60M
28,0.12,199,479,491,421,301,163,404,372,2023-04-27 16:00:00+00:00,PT60M
28,0.12,140,310,265,220,126,2,127,122,2023-04-27 17:00:00+00:00,PT60M
27,0.12,53,71,68,57,16,0,16,15,2023-04-27 18:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-04-27 19:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-04-27 20:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-04-27 21:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-04-27 22:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-04-27 23:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-04-28 00:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-04-28 01:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-04-28 02:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-04-28 03:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-04-28 04:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-04-28 05:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-04-28 06:00:00+00:00,PT60M
26,0.12,57,113,80,65,53,1,53,52,2023-04-28 07:00:00+00:00,PT60M
27,0.12,132,388,291,237,157,0,157,152,2023-04-28 08:00:00+00:00,PT60M
27,0.12,184,538,516,438,313,2,314,304,2023-04-28 09:00:00+00:00,PT60M
28,0.12,264,523,679,596,439,3,441,426,2023-04-28 10:00:00+00:00,PT60M
30,0.12,302,553,809,719,343,469,776,696,2023-04-28 11:00:00+00:00,PT60M
30,0.12,318,571,878,783,319,569,877,782,2023-04-28 12:00:00+00:00,PT60M
30,0.12,318,570,875,781,441,343,778,711,2023-04-28 13:00:00+00:00,PT60M
30,0.12,302,548,802,712,529,66,591,563,2023-04-28 14:00:00+00:00,PT60M
30,0.12,268,507,666,585,401,197,554,511,2023-04-28 15:00:00+00:00,PT60M
30,0.12,208,453,484,415,265,25,283,270,2023-04-28 16:00:00+00:00,PT60M
29,0.12,142,302,263,219,120,0,120,116,2023-04-28 17:00:00+00:00,PT60M
29,0.12,53,68,67,57,53,7,55,52,2023-04-28 18:00:00+00:00,PT60M
29,0.12,0,0,0,0,0,0,0,0,2023-04-28 19:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2023-04-28 20:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2023-04-28 21:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2023-04-28 22:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-04-28 23:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-04-29 00:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-04-29 01:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-04-29 02:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-04-29 03:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-04-29 04:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-04-29 05:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-04-29 06:00:00+00:00,PT60M
26,0.12,57,124,82,65,65,7,66,63,2023-04-29 07:00:00+00:00,PT60M
27,0.12,129,405,295,237,170,77,208,192,2023-04-29 08:00:00+00:00,PT60M
27,0.12,172,566,522,440,172,566,522,440,2023-04-29 09:00:00+00:00,PT60M
29,0.12,197,655,716,619,275,494,661,581,2023-04-29 10:00:00+00:00,PT60M
30,0.12,210,704,856,749,368,408,743,669,2023-04-29 11:00:00+00:00,PT60M
30,0.12,214,730,929,817,351,493,833,747,2023-04-29 12:00:00+00:00,PT60M
30,0.12,221,719,924,813,233,698,916,807,2023-04-29 13:00:00+00:00,PT60M
30,0.12,211,701,850,743,211,701,850,743,2023-04-29 14:00:00+00:00,PT60M
30,0.12,191,660,709,611,191,660,709,611,2023-04-29 15:00:00+00:00,PT60M
30,0.12,163,579,514,431,196,484,491,418,2023-04-29 16:00:00+00:00,PT60M
30,0.12,120,422,287,228,126,399,282,226,2023-04-29 17:00:00+00:00,PT60M
28,0.12,51,127,76,58,50,105,72,57,2023-04-29 18:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2023-04-29 19:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-04-29 20:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-04-29 21:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-04-29 22:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-04-29 23:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-04-30 00:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-04-30 01:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-04-30 02:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-04-30 03:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-04-30 04:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-04-30 05:00:00+00:00,PT60M
26,0.12,1,0,1,0,0,0,0,0,2023-04-30 06:00:00+00:00,PT60M
26,0.12,56,135,85,65,48,0,48,46,2023-04-30 07:00:00+00:00,PT60M
27,0.12,122,439,301,239,143,0,143,139,2023-04-30 08:00:00+00:00,PT60M
27,0.12,153,614,533,445,312,33,334,319,2023-04-30 09:00:00+00:00,PT60M
29,0.12,153,734,735,629,284,442,641,567,2023-04-30 10:00:00+00:00,PT60M
30,0.12,159,782,875,760,159,782,875,760,2023-04-30 11:00:00+00:00,PT60M
31,0.12,163,800,946,827,163,800,946,827,2023-04-30 12:00:00+00:00,PT60M
31,0.12,162,801,944,825,251,645,883,780,2023-04-30 13:00:00+00:00,PT60M
31,0.12,153,788,870,754,443,225,646,596,2023-04-30 14:00:00+00:00,PT60M
31,0.12,148,737,726,619,427,75,486,461,2023-04-30 15:00:00+00:00,PT60M
30,0.12,156,594,517,430,275,230,420,377,2023-04-30 16:00:00+00:00,PT60M
29,0.12,118,427,287,226,199,24,209,199,2023-04-30 17:00:00+00:00,PT60M
28,0.12,50,131,76,58,59,45,67,59,2023-04-30 18:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2023-04-30 19:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-04-30 20:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-04-30 21:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-04-30 22:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2023-04-30 23:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-05-01 00:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-05-01 01:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-05-01 02:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-05-01 03:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-05-01 04:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-05-01 05:00:00+00:00,PT60M
26,0.12,1,0,1,1,0,0,0,0,2023-05-01 06:00:00+00:00,PT60M
26,0.12,59,70,75,64,61,49,72,64,2023-05-01 07:00:00+00:00,PT60M
27,0.12,149,299,272,226,149,299,272,226,2023-05-01 08:00:00+00:00,PT60M
28,0.12,206,470,498,423,208,465,496,422,2023-05-01 09:00:00+00:00,PT60M
29,0.12,237,574,693,600,306,428,642,567,2023-05-01 10:00:00+00:00,PT60M
30,0.12,253,634,833,729,479,186,649,603,2023-05-01 11:00:00+00:00,PT60M
31,0.12,255,667,907,798,399,410,801,723,2023-05-01 12:00:00+00:00,PT60M
31,0.12,221,716,920,806,280,617,882,778,2023-05-01 13:00:00+00:00,PT60M
31,0.12,222,680,841,733,406,328,702,637,2023-05-01 14:00:00+00:00,PT60M
31,0.12,216,608,693,597,294,441,638,561,2023-05-01 15:00:00+00:00,PT60M
31,0.12,192,494,492,415,202,470,486,411,2023-05-01 16:00:00+00:00,PT60M
30,0.12,140,310,263,216,141,300,262,216,2023-05-01 17:00:00+00:00,PT60M
29,0.12,53,61,66,56,44,14,48,44,2023-05-01 18:00:00+00:00,PT60M
29,0.12,0,0,0,0,0,0,0,0,2023-05-01 19:00:00+00:00,PT60M
29,0.12,0,0,0,0,0,0,0,0,2023-05-01 20:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2023-05-01 21:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2023-05-01 22:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2023-05-01 23:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-05-02 00:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-05-02 01:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-05-02 02:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-05-02 03:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-05-02 04:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-05-02 05:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-05-02 06:00:00+00:00,PT60M
26,0.12,60,38,69,62,53,0,53,51,2023-05-02 07:00:00+00:00,PT60M
27,0.12,161,221,253,216,183,109,231,209,2023-05-02 08:00:00+00:00,PT60M
28,0.12,237,378,472,407,292,98,359,334,2023-05-02 09:00:00+00:00,PT60M
29,0.12,290,464,657,576,388,176,521,481,2023-05-02 10:00:00+00:00,PT60M
30,0.12,312,532,798,705,498,0,498,482,2023-05-02 11:00:00+00:00,PT60M
30,0.12,312,578,876,775,576,21,596,574,2023-05-02 12:00:00+00:00,PT60M
31,0.12,299,598,881,778,554,97,648,614,2023-05-02 13:00:00+00:00,PT60M
31,0.12,276,592,813,713,343,463,765,680,2023-05-02 14:00:00+00:00,PT60M
31,0.12,248,545,674,584,261,517,665,578,2023-05-02 15:00:00+00:00,PT60M
30,0.12,207,451,481,408,215,430,475,405,2023-05-02 16:00:00+00:00,PT60M
30,0.12,144,283,257,212,147,271,255,211,2023-05-02 17:00:00+00:00,PT60M
30,0.12,53,57,65,55,52,33,60,53,2023-05-02 18:00:00+00:00,PT60M
30,0.12,0,0,0,0,0,0,0,0,2023-05-02 19:00:00+00:00,PT60M
29,0.12,0,0,0,0,0,0,0,0,2023-05-02 20:00:00+00:00,PT60M
29,0.12,0,0,0,0,0,0,0,0,2023-05-02 21:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2023-05-02 22:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2023-05-02 23:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2023-05-03 00:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2023-05-03 01:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2023-05-03 02:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-05-03 03:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-05-03 04:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-05-03 05:00:00+00:00,PT60M
27,0.11,1,0,1,1,0,0,0,0,2023-05-03 06:00:00+00:00,PT60M
27,0.11,60,85,78,65,60,85,78,65,2023-05-03 07:00:00+00:00,PT60M
27,0.11,142,339,282,229,142,339,282,229,2023-05-03 08:00:00+00:00,PT60M
28,0.11,194,506,507,426,200,490,503,424,2023-05-03 09:00:00+00:00,PT60M
29,0.11,218,613,703,604,412,126,506,472,2023-05-03 10:00:00+00:00,PT60M
30,0.11,227,675,844,734,402,257,642,587,2023-05-03 11:00:00+00:00,PT60M
30,0.11,220,719,922,804,510,178,684,637,2023-05-03 12:00:00+00:00,PT60M
30,0.11,180,776,935,812,275,611,869,765,2023-05-03 13:00:00+00:00,PT60M
31,0.11,174,756,860,741,174,756,860,741,2023-05-03 14:00:00+00:00,PT60M
31,0.11,173,691,713,606,184,668,706,601,2023-05-03 15:00:00+00:00,PT60M
31,0.11,162,578,512,423,169,558,507,420,2023-05-03 16:00:00+00:00,PT60M
30,0.11,122,408,283,221,148,288,262,215,2023-05-03 17:00:00+00:00,PT60M
30,0.11,51,117,74,56,59,19,62,58,2023-05-03 18:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2023-05-03 19:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2023-05-03 20:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2023-05-03 21:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2023-05-03 22:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2023-05-03 23:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2023-05-04 00:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2023-05-04 01:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2023-05-04 02:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-05-04 03:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-05-04 04:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-05-04 05:00:00+00:00,PT60M
27,0.12,1,0,1,1,1,0,1,1,2023-05-04 06:00:00+00:00,PT60M
27,0.12,57,143,87,66,58,139,87,66,2023-05-04 07:00:00+00:00,PT60M
27,0.12,125,428,301,236,125,428,301,236,2023-05-04 08:00:00+00:00,PT60M
28,0.12,163,590,528,437,249,350,465,402,2023-05-04 09:00:00+00:00,PT60M
30,0.12,174,696,725,616,337,333,605,540,2023-05-04 10:00:00+00:00,PT60M
31,0.12,183,745,864,745,202,709,851,736,2023-05-04 11:00:00+00:00,PT60M
31,0.12,187,767,935,811,187,767,935,811,2023-05-04 12:00:00+00:00,PT60M
31,0.12,204,742,925,804,204,742,925,804,2023-05-04 13:00:00+00:00,PT60M
31,0.12,204,709,847,731,204,709,847,731,2023-05-04 14:00:00+00:00,PT60M
30,0.12,191,657,704,598,191,657,704,598,2023-05-04 15:00:00+00:00,PT60M
30,0.12,169,557,506,418,169,557,506,418,2023-05-04 16:00:00+00:00,PT60M
29,0.12,127,381,277,218,127,381,277,218,2023-05-04 17:00:00+00:00,PT60M
29,0.12,51,105,72,56,54,67,68,57,2023-05-04 18:00:00+00:00,PT60M
29,0.12,0,0,0,0,0,0,0,0,2023-05-04 19:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2023-05-04 20:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2023-05-04 21:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2023-05-04 22:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2023-05-04 23:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2023-05-05 00:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-05-05 01:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-05-05 02:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-05-05 03:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-05-05 04:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-05-05 05:00:00+00:00,PT60M
27,0.12,1,0,1,1,1,0,1,1,2023-05-05 06:00:00+00:00,PT60M
27,0.12,57,153,89,66,60,130,86,66,2023-05-05 07:00:00+00:00,PT60M
27,0.12,122,442,304,236,146,325,285,232,2023-05-05 08:00:00+00:00,PT60M
29,0.12,157,604,531,436,157,604,531,436,2023-05-05 09:00:00+00:00,PT60M
30,0.12,159,721,730,617,220,596,689,590,2023-05-05 10:00:00+00:00,PT60M
31,0.12,165,770,867,745,207,695,841,726,2023-05-05 11:00:00+00:00,PT60M
31,0.12,164,796,939,811,231,684,897,781,2023-05-05 12:00:00+00:00,PT60M
31,0.12,158,803,938,810,184,760,922,798,2023-05-05 13:00:00+00:00,PT60M
31,0.12,152,785,863,739,152,785,863,739,2023-05-05 14:00:00+00:00,PT60M
31,0.12,143,742,721,606,143,742,721,606,2023-05-05 15:00:00+00:00,PT60M
30,0.12,130,654,525,425,130,654,525,425,2023-05-05 16:00:00+00:00,PT60M
30,0.12,102,499,297,223,102,499,297,223,2023-05-05 17:00:00+00:00,PT60M
30,0.12,47,183,81,54,47,177,81,55,2023-05-05 18:00:00+00:00,PT60M
30,0.12,0,0,0,0,0,0,0,0,2023-05-05 19:00:00+00:00,PT60M
29,0.12,0,0,0,0,0,0,0,0,2023-05-05 20:00:00+00:00,PT60M
29,0.12,0,0,0,0,0,0,0,0,2023-05-05 21:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2023-05-05 22:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2023-05-05 23:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2023-05-06 00:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2023-05-06 01:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2023-05-06 02:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-05-06 03:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-05-06 04:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-05-06 05:00:00+00:00,PT60M
27,0.12,1,0,1,1,1,0,1,0,2023-05-06 06:00:00+00:00,PT60M
27,0.12,49,262,101,63,71,7,73,70,2023-05-06 07:00:00+00:00,PT60M
27,0.12,93,564,324,241,159,249,270,228,2023-05-06 08:00:00+00:00,PT60M
28,0.12,117,698,549,443,117,698,549,443,2023-05-06 09:00:00+00:00,PT60M
30,0.12,135,760,736,618,269,473,632,550,2023-05-06 10:00:00+00:00,PT60M
30,0.12,145,795,871,744,493,37,526,504,2023-05-06 11:00:00+00:00,PT60M
30,0.12,160,797,936,807,460,251,705,646,2023-05-06 12:00:00+00:00,PT60M
30,0.12,196,746,920,795,522,20,542,521,2023-05-06 13:00:00+00:00,PT60M
29,0.12,199,709,840,722,349,9,356,343,2023-05-06 14:00:00+00:00,PT60M
28,0.12,190,651,697,589,397,155,521,481,2023-05-06 15:00:00+00:00,PT60M
28,0.12,169,551,501,411,214,0,214,207,2023-05-06 16:00:00+00:00,PT60M
27,0.12,126,377,274,214,34,0,34,33,2023-05-06 17:00:00+00:00,PT60M
27,0.12,51,102,71,55,8,0,8,8,2023-05-06 18:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2023-05-06 19:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-05-06 20:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-05-06 21:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-05-06 22:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-05-06 23:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-05-07 00:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-05-07 01:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-05-07 02:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-05-07 03:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-05-07 04:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2023-05-07 05:00:00+00:00,PT60M
26,0.12,1,0,1,1,1,0,1,1,2023-05-07 06:00:00+00:00,PT60M
26,0.12,57,157,90,65,57,149,89,66,2023-05-07 07:00:00+00:00,PT60M
26,0.12,121,444,304,234,121,444,304,234,2023-05-07 08:00:00+00:00,PT60M
27,0.12,158,598,528,432,215,449,483,406,2023-05-07 09:00:00+00:00,PT60M
29,0.12,179,683,719,606,379,232,563,511,2023-05-07 10:00:00+00:00,PT60M
30,0.12,182,742,858,735,329,472,758,667,2023-05-07 11:00:00+00:00,PT60M
30,0.12,180,771,930,801,303,561,848,744,2023-05-07 12:00:00+00:00,PT60M
31,0.12,175,778,929,800,175,778,929,800,2023-05-07 13:00:00+00:00,PT60M
31,0.12,169,759,854,729,308,477,747,659,2023-05-07 14:00:00+00:00,PT60M
31,0.12,161,709,712,597,430,53,471,448,2023-05-07 15:00:00+00:00,PT60M
30,0.12,154,595,512,416,285,63,318,298,2023-05-07 16:00:00+00:00,PT60M
29,0.12,115,439,287,217,146,290,261,212,2023-05-07 17:00:00+00:00,PT60M
29,0.12,49,152,78,54,57,56,70,59,2023-05-07 18:00:00+00:00,PT60M
29,0.12,0,0,0,0,0,0,0,0,2023-05-07 19:00:00+00:00,PT60M
29,0.12,0,0,0,0,0,0,0,0,2023-05-07 20:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2023-05-07 21:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2023-05-07 22:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2023-05-07 23:00:00+00:00,PT60M
